Property_Title,Price_Lakhs,Area_SqFt,BHK,Bathrooms,Furnishing,Seller_Type,Locality,City,Source,Locality_Encoded,Furnishing_Encoded,Locality_Tier,Locality_Tier_Encoded,BHK_Tier_Interaction
"3 BHK Flat for Sale in Savvy Swaraaj Pragati PH 2 2A, Gota, Ahmedabad",1.0,1040.0,3.0,3.0,Semi-Furnished,Agent,"Savvy Swaraaj Pragati Ph 2 2A, Gota, Ahmedabad",Ahmedabad,MagicBricks,840,1,Mid-Range,2,6.0
"1 BHK Flat for Sale in Vatva, Ahmedabad",15.0,6500.0,1.0,1.0,Unfurnished,Owner,"Vatva, Ahmedabad",Ahmedabad,MagicBricks,1163,2,Mid-Range,2,2.0
"3 BHK Flat for Sale in Ganesh Malabar Exotica, Sarkhej Gandhinagar Highway, Ahmedabad",1.16,1050.0,3.0,3.0,Unfurnished,Owner,"Ganesh Malabar Exotica, Sarkhej Gandhinagar Highway, Ahmedabad",Ahmedabad,MagicBricks,296,2,Budget,0,0.0
"1 BHK Flat for Sale in Hanspura, Naroda, Ahmedabad",23.0,792.0,1.0,1.0,Furnished,Owner,"Hanspura, Naroda, Ahmedabad",Ahmedabad,MagicBricks,354,0,Mid-Range,2,2.0
"2 BHK Flat for Sale in Laxmi Villa II, Nava Naroda, Ahmedabad",45.0,141.0,2.0,2.0,Unfurnished,Owner,"Laxmi Villa Ii, Nava Naroda, Ahmedabad",Ahmedabad,MagicBricks,473,2,High-End,1,2.0
"4 BHK Flat for Sale in Swati Parkside, Shela, Ahmedabad",1.8,2623.0,4.0,3.0,Unfurnished,Owner,"Swati Parkside, Shela, Ahmedabad",Ahmedabad,MagicBricks,1093,2,Budget,0,0.0
"6 BHK Flat for Sale in Naranpura, Ahmedabad",90.0,1000.0,6.0,3.0,Semi-Furnished,Owner,"Naranpura, Ahmedabad",Ahmedabad,MagicBricks,540,1,Mid-Range,2,12.0
"2 BHK Flat for Sale in Swaminarayan Park Phase 5, Naroda, Ahmedabad",20.0,115.0,2.0,2.0,Unfurnished,Owner,"Swaminarayan Park Phase 5, Naroda, Ahmedabad",Ahmedabad,MagicBricks,1082,2,Mid-Range,2,4.0
"4 BHK Flat for Sale in Jagatpur, Ahmedabad",2.55,2275.0,4.0,3.0,Furnished,Owner,"Jagatpur, Ahmedabad",Ahmedabad,MagicBricks,392,0,Mid-Range,2,8.0
"1 BHK Flat for Sale in Tankar Residency II, Vatva, Ahmedabad",15.0,8700.0,1.0,1.0,Semi-Furnished,Owner,"Tankar Residency Ii, Vatva, Ahmedabad",Ahmedabad,MagicBricks,1103,1,Mid-Range,2,2.0
"3 BHK Flat for Sale in Shrimay Opulence, Shela, Ahmedabad",82.0,1730.0,3.0,3.0,Unfurnished,Owner,"Shrimay Opulence, Shela, Ahmedabad",Ahmedabad,MagicBricks,960,2,Premium,3,9.0
"3 BHK Flat for Sale in Satyamev Royal 3, Chandkheda, Ahmedabad",78.0,1080.0,3.0,3.0,Unfurnished,Owner,"Satyamev Royal 3, Chandkheda, Ahmedabad",Ahmedabad,MagicBricks,827,2,Premium,3,9.0
"3 BHK Flat for Sale in Gurukul Park, Gurukul, Ahmedabad",85.0,1305.0,3.0,3.0,Unfurnished,Owner,"Gurukul Park, Gurukul, Ahmedabad",Ahmedabad,MagicBricks,350,2,Premium,3,9.0
"2 BHK Flat for Sale in Prathna Pearl, Gota, Ahmedabad",54.0,692.0,2.0,2.0,Semi-Furnished,Agent,"Prathna Pearl, Gota, Ahmedabad",Ahmedabad,MagicBricks,655,1,High-End,1,2.0
"3 BHK Flat for Sale in Shree Radhe Krishna Status, Vastral, Ahmedabad",60.0,1530.0,3.0,3.0,Furnished,Owner,"Shree Radhe Krishna Status, Vastral, Ahmedabad",Ahmedabad,MagicBricks,940,0,Premium,3,9.0
"1 BHK Flat for Sale in Devashray City, Sardar Patel Ring Road, Ahmedabad",16.0,639.0,1.0,1.0,Semi-Furnished,Owner,"Devashray City, Sardar Patel Ring Road, Ahmedabad",Ahmedabad,MagicBricks,224,1,Mid-Range,2,2.0
"1 BHK Flat for Sale in Maninagar, Ahmedabad",16.5,70.0,1.0,1.0,Semi-Furnished,Owner,"Maninagar, Ahmedabad",Ahmedabad,MagicBricks,504,1,High-End,1,1.0
"4 BHK Flat for Sale in Goyal Riviera Blues, Prahlad Nagar, Ahmedabad",1.75,2750.0,4.0,3.0,Unfurnished,Owner,"Goyal Riviera Blues, Prahlad Nagar, Ahmedabad",Ahmedabad,MagicBricks,337,2,Budget,0,0.0
"2 BHK Flat for Sale in Dholka, Ahmedabad",30.0,1037.0,2.0,2.0,Semi-Furnished,Owner,"Dholka, Ahmedabad",Ahmedabad,MagicBricks,241,1,Mid-Range,2,4.0
"2 BHK Flat for Sale in Devnandan Park, Nikol Naroda Road, Ahmedabad",36.0,1125.0,2.0,2.0,Unfurnished,Owner,"Devnandan Park, Nikol Naroda Road, Ahmedabad",Ahmedabad,MagicBricks,229,2,Mid-Range,2,4.0
"4 BHK Flat for Sale in Parshwa Luxuria, Ambli, Ahmedabad",2.88,3850.0,4.0,3.0,Unfurnished,Owner,"Parshwa Luxuria, Ambli, Ahmedabad",Ahmedabad,MagicBricks,626,2,Budget,0,0.0
3 BHK Flat for Sale in Ahmedabad,1.25,130.0,3.0,3.0,Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks,66,0,Mid-Range,2,6.0
"3 BHK Flat for Sale in Avaneesh Heights, Shilaj, Ahmedabad",75.0,160.0,3.0,3.0,Furnished,Agent,"Avaneesh Heights, Shilaj, Ahmedabad",Ahmedabad,MagicBricks,146,0,Premium,3,9.0
"4 BHK Flat for Sale in Rajyash Regius, South Bopal, Bopal, Ahmedabad",1.65,2960.0,4.0,3.0,Unfurnished,Owner,"Rajyash Regius, South Bopal, Bopal, Ahmedabad",Ahmedabad,MagicBricks,693,2,Budget,0,0.0
"3 BHK Flat for Sale in Vaishnodevi Circle, Ahmedabad",65.0,1008.0,3.0,3.0,Semi-Furnished,Owner,"Vaishnodevi Circle, Ahmedabad",Ahmedabad,MagicBricks,1146,1,High-End,1,3.0
"3 BHK Flat for Sale in Murlidhar Heights, Naroda, Ahmedabad",42.0,688.0,3.0,3.0,Semi-Furnished,Owner,"Murlidhar Heights, Naroda, Ahmedabad",Ahmedabad,MagicBricks,538,1,Mid-Range,2,6.0
"2 BHK Flat for Sale in Sakar Akshardham Residency, Vastral, Ahmedabad",43.5,1116.0,2.0,2.0,Furnished,Owner,"Sakar Akshardham Residency, Vastral, Ahmedabad",Ahmedabad,MagicBricks,767,0,Mid-Range,2,4.0
"1 BHK Flat for Sale in Rashmi Vihar, Narolgam, Ahmedabad",16.5,630.0,1.0,1.0,Semi-Furnished,Owner,"Rashmi Vihar, Narolgam, Ahmedabad",Ahmedabad,MagicBricks,705,1,Mid-Range,2,2.0
"5 BHK Flat for Sale in Green Blossom, Prahlad Nagar, Ahmedabad",5.5,3700.0,5.0,3.0,Furnished,Owner,"Green Blossom, Prahlad Nagar, Ahmedabad",Ahmedabad,MagicBricks,340,0,Budget,0,0.0
"3 BHK Flat for Sale in Galaxy Heights, Nicol Gam, Ahmedabad",90.0,180.0,3.0,3.0,Semi-Furnished,Owner,"Galaxy Heights, Nicol Gam, Ahmedabad",Ahmedabad,MagicBricks,282,1,Premium,3,9.0
"3 BHK Flat for Sale in Neel Shree Hari Dreamland, Tragad, Ahmedabad",68.0,1575.0,3.0,3.0,Unfurnished,Owner,"Neel Shree Hari Dreamland, Tragad, Ahmedabad",Ahmedabad,MagicBricks,561,2,Premium,3,9.0
"3 BHK Flat for Sale in Naroda, Ahmedabad",38.5,831.0,3.0,3.0,Unfurnished,Owner,"Naroda, Ahmedabad",Ahmedabad,MagicBricks,548,2,Mid-Range,2,6.0
"2 BHK Flat for Sale in Sun Atmosphere, Shela, Ahmedabad",62.0,968.0,2.0,2.0,Semi-Furnished,Owner,"Sun Atmosphere, Shela, Ahmedabad",Ahmedabad,MagicBricks,1047,1,High-End,1,2.0
2 BHK Flat for Sale in Ahmedabad,25.2,105.0,2.0,2.0,Unfurnished,Owner,Ahmedabad,Ahmedabad,MagicBricks,66,2,Mid-Range,2,4.0
"2 BHK Flat for Sale in Venus Parkland, Vejalpur, Jivraj park, Ahmedabad",70.0,1355.0,2.0,2.0,Furnished,Owner,"Venus Parkland, Vejalpur, Jivraj Park, Ahmedabad",Ahmedabad,MagicBricks,1167,0,High-End,1,2.0
"3 BHK Flat for Sale in 42 Parkview, Science City, Ahmedabad",1.31,272.0,3.0,3.0,Unfurnished,Owner,"42 Parkview, Science City, Ahmedabad",Ahmedabad,MagicBricks,1,2,Budget,0,0.0
"2 BHK Flat for Sale in Zaheer Paradise, Sarkhej, Ahmedabad",52.0,9500.0,2.0,2.0,Semi-Furnished,Owner,"Zaheer Paradise, Sarkhej, Ahmedabad",Ahmedabad,MagicBricks,1209,1,High-End,1,2.0
"3 BHK Flat for Sale in Vandemataram Empire, Vinzol, Ahmedabad",45.7,1395.0,3.0,3.0,Unfurnished,Owner,"Vandemataram Empire, Vinzol, Ahmedabad",Ahmedabad,MagicBricks,1148,2,Mid-Range,2,6.0
"5 BHK Flat for Sale in Harbholanath Society, Mahadev Nagar, Ahmedabad",70.0,1500.0,5.0,3.0,Semi-Furnished,Owner,"Harbholanath Society, Mahadev Nagar, Ahmedabad",Ahmedabad,MagicBricks,356,1,Premium,3,15.0
"3 BHK Flat for Sale in Koteshwar, Ahmedabad",1.0,177.0,3.0,3.0,Furnished,Owner,"Koteshwar, Ahmedabad",Ahmedabad,MagicBricks,450,0,Budget,0,0.0
"3 BHK Flat for Sale in Orange Paarijat Vishwas, Vatva, Ahmedabad",31.0,576.0,3.0,3.0,Semi-Furnished,Owner,"Orange Paarijat Vishwas, Vatva, Ahmedabad",Ahmedabad,MagicBricks,599,1,Mid-Range,2,6.0
"4 BHK Flat for Sale in Naranpura, Ahmedabad",2.11,1893.0,4.0,3.0,Unfurnished,Owner,"Naranpura, Ahmedabad",Ahmedabad,MagicBricks,540,2,Mid-Range,2,8.0
"2 BHK Flat for Sale in Sadguru Soham Sanidhya, GIDC Vatwa Ramol Road, Ahmedabad",40.0,110.0,2.0,2.0,Furnished,Owner,"Sadguru Soham Sanidhya, Gidc Vatwa Ramol Road, Ahmedabad",Ahmedabad,MagicBricks,747,0,Mid-Range,2,4.0
"3 BHK Flat for Sale in Maher Homes 4, Shela, Ahmedabad",72.5,1435.0,3.0,3.0,Semi-Furnished,Owner,"Maher Homes 4, Shela, Ahmedabad",Ahmedabad,MagicBricks,492,1,Premium,3,9.0
"3 BHK Flat for Sale in Godrej Green Glades, Jagatpur, Ahmedabad",74.0,1200.0,3.0,3.0,Unfurnished,Owner,"Godrej Green Glades, Jagatpur, Ahmedabad",Ahmedabad,MagicBricks,316,2,High-End,1,3.0
"4 BHK Flat for Sale in Kailash Rejoice, Nana Chiloda, Ahmedabad",1.5,4254.0,4.0,3.0,Furnished,Owner,"Kailash Rejoice, Nana Chiloda, Ahmedabad",Ahmedabad,MagicBricks,409,0,Budget,0,0.0
"3 BHK Flat for Sale in Satellite, Ahmedabad",2.01,1600.0,3.0,3.0,Semi-Furnished,Agent,"Satellite, Ahmedabad",Ahmedabad,MagicBricks,821,1,High-End,1,3.0
"2 BHK Flat for Sale in Memnagar, Ahmedabad",82.0,982.0,2.0,2.0,Unfurnished,Owner,"Memnagar, Ahmedabad",Ahmedabad,MagicBricks,522,2,Premium,3,6.0
"3 BHK Flat for Sale in Shanti Pujya Homes, Chandlodiya, Ahmedabad",85.0,1521.0,3.0,3.0,Unfurnished,Owner,"Shanti Pujya Homes, Chandlodiya, Ahmedabad",Ahmedabad,MagicBricks,873,2,Premium,3,9.0
"3 BHK Flat for Sale in Swati Parkside, Shela, Ahmedabad",1.7,2041.0,3.0,3.0,Furnished,Owner,"Swati Parkside, Shela, Ahmedabad",Ahmedabad,MagicBricks,1093,0,Budget,0,0.0
"3 BHK Flat for Sale in Polaris Celestia, Koteshwar, Ahmedabad",1.3,1265.0,3.0,3.0,Unfurnished,Owner,"Polaris Celestia, Koteshwar, Ahmedabad",Ahmedabad,MagicBricks,641,2,Budget,0,0.0
2 BHK Flat for Sale in Ahmedabad,55.0,850.0,2.0,2.0,Semi-Furnished,Agent,Ahmedabad,Ahmedabad,MagicBricks,66,1,Mid-Range,2,4.0
"1 BHK Flat for Sale in Devashray City, Sardar Patel Ring Road, Ahmedabad",17.0,387.0,1.0,1.0,Semi-Furnished,Owner,"Devashray City, Sardar Patel Ring Road, Ahmedabad",Ahmedabad,MagicBricks,224,1,Mid-Range,2,2.0
"3 BHK Flat for Sale in Mahadev Smit, Vatva, Ahmedabad",58.0,1485.0,3.0,3.0,Furnished,Owner,"Mahadev Smit, Vatva, Ahmedabad",Ahmedabad,MagicBricks,488,0,High-End,1,3.0
"3 BHK Flat for Sale in 42 Parkview, Science City, Ahmedabad",1.4,242.0,3.0,3.0,Furnished,Owner,"42 Parkview, Science City, Ahmedabad",Ahmedabad,MagicBricks,1,0,Budget,0,0.0
"1 BHK Flat for Sale in Vrindavan Godrej Garden City, Jagatpur Village, Gota, Ahmedabad",38.0,596.0,1.0,1.0,Furnished,Owner,"Vrindavan Godrej Garden City, Jagatpur Village, Gota, Ahmedabad",Ahmedabad,MagicBricks,1194,0,Mid-Range,2,2.0
"4 BHK Flat for Sale in Deep Indraprasth Shivanta, Ambli, Ahmedabad",2.5,3170.0,4.0,3.0,Unfurnished,Owner,"Deep Indraprasth Shivanta, Ambli, Ahmedabad",Ahmedabad,MagicBricks,210,2,Budget,0,0.0
"2 BHK Flat for Sale in Savvy Strata, Sarkhej Gandhinagar Highway, Ahmedabad",38.0,970.0,2.0,2.0,Semi-Furnished,Owner,"Savvy Strata, Sarkhej Gandhinagar Highway, Ahmedabad",Ahmedabad,MagicBricks,838,1,Mid-Range,2,4.0
"3 BHK Flat for Sale in Keshav Avenue, Maninagar, Ahmedabad",1.21,175.0,3.0,3.0,Furnished,Owner,"Keshav Avenue, Maninagar, Ahmedabad",Ahmedabad,MagicBricks,438,0,Budget,0,0.0
"2 BHK Flat for Sale in Bopal Ghuma Road, Ahmedabad",40.0,106.0,2.0,2.0,Semi-Furnished,Owner,"Bopal Ghuma Road, Ahmedabad",Ahmedabad,MagicBricks,186,1,Mid-Range,2,4.0
"3 BHK Flat for Sale in Maher Homes 4, Shela, Ahmedabad",73.0,1435.0,3.0,3.0,Semi-Furnished,Owner,"Maher Homes 4, Shela, Ahmedabad",Ahmedabad,MagicBricks,492,1,Premium,3,9.0
"2 BHK Flat for Sale in Anand iLYF, Tragad, Ahmedabad",52.0,1107.0,2.0,2.0,Semi-Furnished,Owner,"Anand Ilyf, Tragad, Ahmedabad",Ahmedabad,MagicBricks,85,1,High-End,1,2.0
"3 BHK Flat for Sale in Ambli Bopal Road, Ahmedabad",60.0,110.0,3.0,3.0,Semi-Furnished,Owner,"Ambli Bopal Road, Ahmedabad",Ahmedabad,MagicBricks,78,1,High-End,1,3.0
"3 BHK Flat for Sale in Shela, Ahmedabad",65.0,938.0,3.0,3.0,Unfurnished,Owner,"Shela, Ahmedabad",Ahmedabad,MagicBricks,892,2,High-End,1,3.0
"4 BHK Flat for Sale in Chharodi, Ahmedabad",1.92,2520.0,4.0,3.0,Unfurnished,Owner,"Chharodi, Ahmedabad",Ahmedabad,MagicBricks,197,2,Mid-Range,2,8.0
"2 BHK Flat for Sale in Gota, Ahmedabad",38.0,132.0,2.0,2.0,Unfurnished,Owner,"Gota, Ahmedabad",Ahmedabad,MagicBricks,324,2,Premium,3,6.0
"5 BHK Flat for Sale in Sahil The Mango, Hanspura, Naroda, Ahmedabad",2.25,651.0,5.0,3.0,Unfurnished,Owner,"Sahil The Mango, Hanspura, Naroda, Ahmedabad",Ahmedabad,MagicBricks,763,2,Budget,0,0.0
"3 BHK Flat for Sale in Shahibag, Ahmedabad",1.4,1354.0,3.0,3.0,Unfurnished,Owner,"Shahibag, Ahmedabad",Ahmedabad,MagicBricks,863,2,Mid-Range,2,6.0
"3 BHK Flat for Sale in Gota, Ahmedabad",1.04,1435.0,3.0,3.0,Unfurnished,Owner,"Gota, Ahmedabad",Ahmedabad,MagicBricks,324,2,Premium,3,9.0
"3 BHK Flat for Sale in Nikol, Ahmedabad",71.0,1486.0,3.0,3.0,Unfurnished,Owner,"Nikol, Ahmedabad",Ahmedabad,MagicBricks,574,2,High-End,1,3.0
"4 BHK Flat for Sale in Shilp Residency, Gota, Ahmedabad",3.3,2775.0,4.0,3.0,Unfurnished,Agent,"Shilp Residency, Gota, Ahmedabad",Ahmedabad,MagicBricks,904,2,Budget,0,0.0
"3 BHK Flat for Sale in Zodiac Aarish, Jodhpur Village, Jodhpur, Ahmedabad",2.5,2507.0,3.0,3.0,Furnished,Owner,"Zodiac Aarish, Jodhpur Village, Jodhpur, Ahmedabad",Ahmedabad,MagicBricks,1214,0,Budget,0,0.0
"4 BHK Flat for Sale in Maitri Elevate, Koteshwar, Ahmedabad",1.87,3726.0,4.0,3.0,Unfurnished,Agent,"Maitri Elevate, Koteshwar, Ahmedabad",Ahmedabad,MagicBricks,494,2,Budget,0,0.0
"2 BHK Flat for Sale in Vastral, Ahmedabad",38.0,781.0,2.0,2.0,Semi-Furnished,Owner,"Vastral, Ahmedabad",Ahmedabad,MagicBricks,1159,1,Mid-Range,2,4.0
"1 BHK Flat for Sale in Indiabulls Centrum Ahmedabad, Saraspur, Ahmedabad",15.0,6600.0,1.0,1.0,Unfurnished,Owner,"Indiabulls Centrum Ahmedabad, Saraspur, Ahmedabad",Ahmedabad,MagicBricks,381,2,Mid-Range,2,2.0
"2 BHK Flat for Sale in Shubhmilan Radhe Hills, Hathijan, Ahmedabad",40.0,1188.0,2.0,2.0,Furnished,Owner,"Shubhmilan Radhe Hills, Hathijan, Ahmedabad",Ahmedabad,MagicBricks,971,0,Mid-Range,2,4.0
"5 BHK Flat for Sale in Riviera Majestica, Shela, Ahmedabad",3.02,2772.0,5.0,3.0,Unfurnished,Agent,"Riviera Majestica, Shela, Ahmedabad",Ahmedabad,MagicBricks,720,2,Budget,0,0.0
"3 BHK Flat for Sale in Harshdip Avadh Elegance, Bopal, Ahmedabad",65.0,180.0,3.0,3.0,Unfurnished,Owner,"Harshdip Avadh Elegance, Bopal, Ahmedabad",Ahmedabad,MagicBricks,360,2,Premium,3,9.0
"3 BHK Flat for Sale in Keshav Nagar, Ahmedabad",75.0,135.0,3.0,3.0,Furnished,Owner,"Keshav Nagar, Ahmedabad",Ahmedabad,MagicBricks,440,0,High-End,1,3.0
"3 BHK Flat for Sale in Shaligram Prime, South Bopal, Bopal, Ahmedabad",85.0,825.0,3.0,3.0,Semi-Furnished,Owner,"Shaligram Prime, South Bopal, Bopal, Ahmedabad",Ahmedabad,MagicBricks,866,1,High-End,1,3.0
"3 BHK Flat for Sale in Aurum Heights, Ambli, Ahmedabad",1.84,2838.0,3.0,3.0,Unfurnished,Owner,"Aurum Heights, Ambli, Ahmedabad",Ahmedabad,MagicBricks,143,2,Budget,0,0.0
"3 BHK Flat for Sale in Sheladia Eris, Shela, Ahmedabad",65.0,1505.0,3.0,3.0,Semi-Furnished,Owner,"Sheladia Eris, Shela, Ahmedabad",Ahmedabad,MagicBricks,893,1,Premium,3,9.0
"3 BHK Flat for Sale in Goya Orchid Heights, Sardar Patel Ring Road, Ahmedabad",1.45,1960.0,3.0,3.0,Furnished,Owner,"Goya Orchid Heights, Sardar Patel Ring Road, Ahmedabad",Ahmedabad,MagicBricks,326,0,Budget,0,0.0
"3 BHK Flat for Sale in Shayona City 3, Chanakyapuri, Ahmedabad",85.0,120.0,3.0,3.0,Furnished,Owner,"Shayona City 3, Chanakyapuri, Ahmedabad",Ahmedabad,MagicBricks,889,0,Premium,3,9.0
"3 BHK Flat for Sale in Gala Residency, Gulbai Tekra, Ahmedabad",1.37,1400.0,3.0,3.0,Furnished,Owner,"Gala Residency, Gulbai Tekra, Ahmedabad",Ahmedabad,MagicBricks,278,0,Budget,0,0.0
"1 BHK Flat for Sale in Shivam Hariom Elegance, Vastral, Ahmedabad",25.0,744.0,1.0,1.0,Semi-Furnished,Owner,"Shivam Hariom Elegance, Vastral, Ahmedabad",Ahmedabad,MagicBricks,921,1,Mid-Range,2,2.0
"2 BHK Flat for Sale in JOY by Shrinivas Organisors, Bhadaj, Ahmedabad",52.0,600.0,2.0,2.0,Unfurnished,Owner,"Joy By Shrinivas Organisors, Bhadaj, Ahmedabad",Ahmedabad,MagicBricks,403,2,High-End,1,2.0
"1 BHK Flat for Sale in Umang Vatva, Vatva, Ahmedabad",13.0,5400.0,1.0,1.0,Unfurnished,Owner,"Umang Vatva, Vatva, Ahmedabad",Ahmedabad,MagicBricks,1131,2,Mid-Range,2,2.0
2 BHK Flat for Sale in Ahmedabad,47.0,7500.0,2.0,2.0,Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks,66,0,Mid-Range,2,4.0
"4 BHK Flat for Sale in THE REGAL, Vaishnodevi Circle, Ahmedabad",1.62,1718.0,4.0,3.0,Unfurnished,Agent,"The Regal, Vaishnodevi Circle, Ahmedabad",Ahmedabad,MagicBricks,1115,2,Budget,0,0.0
"3 BHK Flat for Sale in Pruthvi Tower, Jodhpur Village, Jodhpur, Ahmedabad",1.1,1073.0,3.0,3.0,Furnished,Owner,"Pruthvi Tower, Jodhpur Village, Jodhpur, Ahmedabad",Ahmedabad,MagicBricks,666,0,Budget,0,0.0
"2 BHK Flat for Sale in Kalash Enclave 3, Akruti Township, Ahmedabad",24.0,107.0,2.0,2.0,Semi-Furnished,Owner,"Kalash Enclave 3, Akruti Township, Ahmedabad",Ahmedabad,MagicBricks,416,1,Mid-Range,2,4.0
"1 BHK Flat for Sale in Karnavati 3, Narolgam, Ahmedabad",25.0,747.0,1.0,1.0,Semi-Furnished,Owner,"Karnavati 3, Narolgam, Ahmedabad",Ahmedabad,MagicBricks,423,1,Mid-Range,2,2.0
"4 BHK Flat for Sale in Friendsville Lifestyle, Law Garden, Ahmedabad",3.5,2150.0,4.0,3.0,Furnished,Owner,"Friendsville Lifestyle, Law Garden, Ahmedabad",Ahmedabad,MagicBricks,268,0,Budget,0,0.0
"5 BHK Flat for Sale in Naroda, Ahmedabad",2.1,3849.0,5.0,3.0,Unfurnished,Owner,"Naroda, Ahmedabad",Ahmedabad,MagicBricks,548,2,Mid-Range,2,10.0
"3 BHK Flat for Sale in Status Aurum, Gota, Ahmedabad",1.36,2286.0,3.0,3.0,Unfurnished,Agent,"Status Aurum, Gota, Ahmedabad",Ahmedabad,MagicBricks,1039,2,Budget,0,0.0
3 BHK Flat for Sale in Ahmedabad,2.2,2750.0,3.0,3.0,Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks,66,0,Mid-Range,2,6.0
1 BHK Flat for Sale in Ahmedabad,29.0,500.0,1.0,1.0,Semi-Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks,66,1,Mid-Range,2,2.0
"3 BHK Flat for Sale in Gota, Ahmedabad",86.0,1417.0,3.0,3.0,Semi-Furnished,Owner,"Gota, Ahmedabad",Ahmedabad,MagicBricks,324,1,Premium,3,9.0
"2 BHK Flat for Sale in Safal Orchid Blues, Shela, Ahmedabad",54.0,1069.0,2.0,2.0,Unfurnished,Owner,"Safal Orchid Blues, Shela, Ahmedabad",Ahmedabad,MagicBricks,750,2,High-End,1,2.0
"2 BHK Flat for Sale in Maninagar East, Maninagar, Ahmedabad",51.0,125.0,2.0,2.0,Semi-Furnished,Owner,"Maninagar East, Maninagar, Ahmedabad",Ahmedabad,MagicBricks,502,1,Mid-Range,2,4.0
"3 BHK Flat for Sale in Aadhvan Rise, South Bopal, Bopal, Ahmedabad",58.0,780.0,3.0,3.0,Unfurnished,Owner,"Aadhvan Rise, South Bopal, Bopal, Ahmedabad",Ahmedabad,MagicBricks,11,2,High-End,1,3.0
2 BHK Flat for Sale in Ahmedabad,25.0,120.0,2.0,2.0,Semi-Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks,66,1,Mid-Range,2,4.0
"3 BHK Flat for Sale in Navarangpura, Ahmedabad",1.6,1090.0,3.0,3.0,Unfurnished,Owner,"Navarangpura, Ahmedabad",Ahmedabad,MagicBricks,554,2,High-End,1,3.0
"2 BHK Flat for Sale in Aaradhya Home, Chandkheda, Ahmedabad",70.0,1161.0,2.0,2.0,Furnished,Owner,"Aaradhya Home, Chandkheda, Ahmedabad",Ahmedabad,MagicBricks,15,0,Premium,3,6.0
"3 BHK Flat for Sale in Sheetal Westpark Residency, Vastrapur Gam, Ahmedabad",1.35,1100.0,3.0,3.0,Furnished,Owner,"Sheetal Westpark Residency, Vastrapur Gam, Ahmedabad",Ahmedabad,MagicBricks,891,0,Budget,0,0.0
"3 BHK Flat for Sale in Surya Emerald, Iscon Ambli Road, Ahmedabad",1.9,1500.0,3.0,3.0,Unfurnished,Agent,"Surya Emerald, Iscon Ambli Road, Ahmedabad",Ahmedabad,MagicBricks,1068,2,Budget,0,0.0
"2 BHK Flat for Sale in Galaxy Coral, Vastral, Ahmedabad",35.0,1080.0,2.0,2.0,Semi-Furnished,Owner,"Galaxy Coral, Vastral, Ahmedabad",Ahmedabad,MagicBricks,280,1,Mid-Range,2,4.0
"3 BHK Flat for Sale in Shukan Orchid, Chandkheda, Ahmedabad",1.18,2115.0,3.0,3.0,Furnished,Owner,"Shukan Orchid, Chandkheda, Ahmedabad",Ahmedabad,MagicBricks,974,0,Budget,0,0.0
"3 BHK Flat for Sale in Naranpura, Ahmedabad",1.0,1944.0,3.0,3.0,Unfurnished,Owner,"Naranpura, Ahmedabad",Ahmedabad,MagicBricks,540,2,Mid-Range,2,6.0
"3 BHK Flat for Sale in Ananya Residency, Thaltej Shilaj Road, Ahmedabad",1.1,1850.0,3.0,3.0,Unfurnished,Owner,"Ananya Residency, Thaltej Shilaj Road, Ahmedabad",Ahmedabad,MagicBricks,90,2,Budget,0,0.0
"3 BHK Flat for Sale in Vandematram Arcade, Ahmedabad",66.0,1503.0,3.0,3.0,Semi-Furnished,Owner,"Vandematram Arcade, Ahmedabad",Ahmedabad,MagicBricks,1151,1,Mid-Range,2,6.0
"2 BHK Flat for Sale in Radhe Govind Galaxy, Naroda, Ahmedabad",3.5,100.0,2.0,2.0,Semi-Furnished,Owner,"Radhe Govind Galaxy, Naroda, Ahmedabad",Ahmedabad,MagicBricks,675,1,Mid-Range,2,4.0
"2 BHK Flat for Sale in Sun Optima, Bopal, Ahmedabad",51.0,1035.0,2.0,2.0,Semi-Furnished,Owner,"Sun Optima, Bopal, Ahmedabad",Ahmedabad,MagicBricks,1052,1,High-End,1,2.0
"2 BHK Flat for Sale in Orchard Godrej Garden City, Sarkhej Gandhinagar Highway, Ahmedabad",80.0,1262.0,2.0,2.0,Furnished,Owner,"Orchard Godrej Garden City, Sarkhej Gandhinagar Highway, Ahmedabad",Ahmedabad,MagicBricks,601,0,Premium,3,6.0
"2 BHK Flat for Sale in Orange Paarijat Heights, Vatva, Ahmedabad",20.0,82.0,2.0,2.0,Unfurnished,Owner,"Orange Paarijat Heights, Vatva, Ahmedabad",Ahmedabad,MagicBricks,597,2,Mid-Range,2,4.0
"1 BHK Flat for Sale in Nathalal Colony, Navrangpura, Ahmedabad",25.0,675.0,1.0,1.0,Unfurnished,Owner,"Nathalal Colony, Navrangpura, Ahmedabad",Ahmedabad,MagicBricks,551,2,Budget,0,0.0
"3 BHK Flat for Sale in Nehru Nagar Ambawadi, Ahmedabad",65.0,910.0,3.0,3.0,Semi-Furnished,Owner,"Nehru Nagar Ambawadi, Ahmedabad",Ahmedabad,MagicBricks,565,1,Premium,3,9.0
