Property_Title,Price_Lakhs,Area_SqFt,BHK,Bathrooms,Furnishing,Seller_Type,Locality,City,Source
"4 BHK Flat for Sale in Shanti Towar, Nehru Nagar Ambawadi, Ahmedabad",100.0,1150.0,4.0,3.0,Semi-Furnished,Owner,"Shanti Towar, Nehru Nagar Ambawadi, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Siddhipriya Shree Lakshminarayan Residency, Bopal, Ahmedabad",5500.0,1125.0,2.0,2.0,Furnished,Owner,"Siddhipriya Shree Lakshminarayan Residency, Bopal, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Aroma Aakruti Elegance, Sarkhej Gandhinagar Highway, Ahmedabad",6400.0,1305.0,2.0,2.0,Furnished,Owner,"Aroma Aakruti Elegance, Sarkhej Gandhinagar Highway, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in A Shridhar Kaveri Soham, Shilaj, Ahmedabad",5800.0,1530.0,3.0,3.0,Unfurnished,Owner,"A Shridhar Kaveri Soham, Shilaj, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Sun Atmosphere, Shilaj, Ahmedabad",7500.0,8000.0,3.0,3.0,Unfurnished,Owner,"Sun Atmosphere, Shilaj, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Deep Indraprasth Shivanta, Ambli, Ahmedabad",257.0,1750.0,4.0,3.0,Unfurnished,Owner,"Deep Indraprasth Shivanta, Ambli, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Asmaakam, Makarba Road, Ahmedabad",5500.0,1125.0,2.0,2.0,Furnished,Owner,"Asmaakam, Makarba Road, Ahmedabad",Ahmedabad,MagicBricks
3 BHK Flat for Sale in Ahmedabad,3500.0,300.0,3.0,3.0,Semi-Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Sky Leaf, Daskroi, Ahmedabad",8300.0,1000.0,3.0,3.0,Unfurnished,Owner,"Sky Leaf, Daskroi, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Shilp Serene, Shilaj, Ahmedabad",105.0,1750.0,3.0,3.0,Unfurnished,Owner,"Shilp Serene, Shilaj, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Palm Glory III, Chandkheda, Ahmedabad",9700.0,212.0,3.0,3.0,Furnished,Owner,"Palm Glory Iii, Chandkheda, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Serenity Casa, Science City, Ahmedabad",250.0,238.0,4.0,3.0,Unfurnished,Owner,"Serenity Casa, Science City, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Ashapura Samanvay Scintilla, South Bopal, Bopal, Ahmedabad",110.0,1700.0,3.0,3.0,Unfurnished,Owner,"Ashapura Samanvay Scintilla, South Bopal, Bopal, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Saraspur, Ahmedabad",3000.0,8700.0,2.0,2.0,Unfurnished,Owner,"Saraspur, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Vastrapur, Ahmedabad",180.0,1270.0,3.0,3.0,Semi-Furnished,Owner,"Vastrapur, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Bopal, Ahmedabad",215.0,1554.0,3.0,3.0,Unfurnished,Owner,"Bopal, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Riverside Park, Vasna, Ahmedabad",4350.0,890.0,2.0,2.0,Semi-Furnished,Owner,"Riverside Park, Vasna, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Green Acres, Prahlad Nagar, Ahmedabad",155.0,2050.0,3.0,3.0,Furnished,Owner,"Green Acres, Prahlad Nagar, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in swarnim sky, Vejalpur, Jivraj park, Ahmedabad",140.0,220.0,4.0,3.0,Unfurnished,Owner,"Swarnim Sky, Vejalpur, Jivraj Park, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in A Shridhar Kaveri Soham, Shilaj, Ahmedabad",6000.0,1530.0,3.0,3.0,Unfurnished,Owner,"A Shridhar Kaveri Soham, Shilaj, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Shyam Shree Radhe Krishna Royal, Nava Naroda, Ahmedabad",4500.0,799.0,2.0,2.0,Unfurnished,Owner,"Shyam Shree Radhe Krishna Royal, Nava Naroda, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Tremont Terra, Khodiyar, Ahmedabad",280.0,2255.0,4.0,3.0,Unfurnished,Agent,"Tremont Terra, Khodiyar, Ahmedabad",Ahmedabad,MagicBricks
"5 BHK Flat for Sale in Bhat, Ahmedabad",337.0,750.0,5.0,3.0,Unfurnished,Owner,"Bhat, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Sardar Patel Ring Road, Ahmedabad",7900.0,159.0,3.0,3.0,Furnished,Owner,"Sardar Patel Ring Road, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Naroda, Ahmedabad",8800.0,280.0,3.0,3.0,Unfurnished,Owner,"Naroda, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Makarba, Ahmedabad",9300.0,1194.0,3.0,3.0,Unfurnished,Owner,"Makarba, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Vastral, Ahmedabad",2750.0,812.0,2.0,2.0,Unfurnished,Owner,"Vastral, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Kalasagar Skies, Chandkheda, Ahmedabad",6390.0,150.0,2.0,2.0,Unfurnished,Builder,"Kalasagar Skies, Chandkheda, Ahmedabad",Ahmedabad,MagicBricks
3 BHK Flat for Sale in Ahmedabad,275.0,2105.0,3.0,3.0,Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Dev Kasturi Pride, Nikol, Ahmedabad",6200.0,1250.0,2.0,2.0,Furnished,Owner,"Dev Kasturi Pride, Nikol, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Manipur, Ahmedabad",2500.0,495.0,1.0,1.0,Semi-Furnished,Owner,"Manipur, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Arise Ekant , Chandkheda, Ahmedabad",142.0,333.0,3.0,3.0,Unfurnished,Builder,"Arise Ekant , Chandkheda, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Bhat, Ahmedabad",365.0,3150.0,4.0,3.0,Unfurnished,Owner,"Bhat, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Prakruti Residency, Vastral, Ahmedabad",3550.0,1208.0,2.0,2.0,Unfurnished,Owner,"Prakruti Residency, Vastral, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Sanskruti Heights, Bavla, Ahmedabad",3200.0,135.0,3.0,3.0,Unfurnished,Owner,"Sanskruti Heights, Bavla, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Mahavir Nagar Society, Ahmedabad",9050.0,1440.0,3.0,3.0,Furnished,Owner,"Mahavir Nagar Society, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Vatva, Ahmedabad",3500.0,850.0,2.0,2.0,Unfurnished,Owner,"Vatva, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Rajshree Heights, CTM, Amraiwadi, Ahmedabad",5000.0,1144.0,2.0,2.0,Furnished,Owner,"Rajshree Heights, Ctm, Amraiwadi, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Smarana, Vejalpur, Jivraj park, Ahmedabad",3300.0,670.0,1.0,1.0,Furnished,Agent,"Smarana, Vejalpur, Jivraj Park, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Saiyamm Apricus 2, Shilaj, Ahmedabad",260.0,2200.0,4.0,3.0,Unfurnished,Agent,"Saiyamm Apricus 2, Shilaj, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in SKJ Siddharth Luxuria, Tragad, Ahmedabad",7500.0,186.0,3.0,3.0,Unfurnished,Owner,"Skj Siddharth Luxuria, Tragad, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in HN Safal and Goyal Orchid Elegance, South Bopal, Bopal, Ahmedabad",6500.0,1230.0,2.0,2.0,Furnished,Owner,"Hn Safal And Goyal Orchid Elegance, South Bopal, Bopal, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Fatehpura, Ahmedabad",120.0,215.0,3.0,3.0,Semi-Furnished,Owner,"Fatehpura, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Parshwa Tower, Sarkhej Gandhinagar Highway, Ahmedabad",8500.0,150.0,3.0,3.0,Semi-Furnished,Owner,"Parshwa Tower, Sarkhej Gandhinagar Highway, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Ekta Antarix, Chandkheda, Ahmedabad",8500.0,1400.0,3.0,3.0,Unfurnished,Agent,"Ekta Antarix, Chandkheda, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Aarambh Sasvat, Ahmedabad",2600.0,702.0,1.0,1.0,Furnished,Owner,"Aarambh Sasvat, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Judges Bunglow Road, Ahmedabad",8900.0,850.0,2.0,2.0,Furnished,Owner,"Judges Bunglow Road, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Abhilasha Heights, Nikol, Ahmedabad",2500.0,550.0,1.0,1.0,Semi-Furnished,Owner,"Abhilasha Heights, Nikol, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Maninagar West, Ahmedabad",8000.0,9200.0,3.0,3.0,Unfurnished,Owner,"Maninagar West, Ahmedabad",Ahmedabad,MagicBricks
3 BHK Flat for Sale in Ahmedabad,8100.0,1185.0,3.0,3.0,Semi-Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Jagatpur Road, Ahmedabad",4500.0,1000.0,2.0,2.0,Semi-Furnished,Owner,"Jagatpur Road, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Nikol, Ahmedabad",5500.0,1000.0,2.0,2.0,Furnished,Owner,"Nikol, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Neelkanth Pushkar Residency, Nava Naroda, Ahmedabad",4500.0,136.0,2.0,2.0,Semi-Furnished,Owner,"Neelkanth Pushkar Residency, Nava Naroda, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Manthan 222, Vatva, Ahmedabad",2150.0,500.0,1.0,1.0,Semi-Furnished,Owner,"Manthan 222, Vatva, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Radhe skyline, Sanand, Ahmedabad",4600.0,900.0,2.0,2.0,Furnished,Owner,"Radhe Skyline, Sanand, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Shukan Lotus , Sarkhej Gandhinagar Highway, Ahmedabad",5900.0,135.0,2.0,2.0,Unfurnished,Owner,"Shukan Lotus , Sarkhej Gandhinagar Highway, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Sivanta Apartments, Vejalpur, Jivraj park, Ahmedabad",9150.0,1469.0,3.0,3.0,Furnished,Owner,"Sivanta Apartments, Vejalpur, Jivraj Park, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Satellite, Ahmedabad",7020.0,110.0,2.0,2.0,Unfurnished,Owner,"Satellite, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Associated Vandanam, Gota, Ahmedabad",5750.0,623.0,2.0,2.0,Unfurnished,Owner,"Associated Vandanam, Gota, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Yash Arian, Memnagar, Ahmedabad",8600.0,1188.0,2.0,2.0,Semi-Furnished,Owner,"Yash Arian, Memnagar, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Khodiyar, Ahmedabad",7600.0,1140.0,3.0,3.0,Unfurnished,Owner,"Khodiyar, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Ashapura Samanvay Scintilla, South Bopal, Bopal, Ahmedabad",100.0,1700.0,3.0,3.0,Unfurnished,Owner,"Ashapura Samanvay Scintilla, South Bopal, Bopal, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Sudarshan Tower, Sola, Ahmedabad",9200.0,161.0,3.0,3.0,Furnished,Owner,"Sudarshan Tower, Sola, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Viaan Residency, Vatva, Ahmedabad",4500.0,150.0,2.0,2.0,Semi-Furnished,Owner,"Viaan Residency, Vatva, Ahmedabad",Ahmedabad,MagicBricks
3 BHK Flat for Sale in Ahmedabad,5700.0,1436.0,3.0,3.0,Unfurnished,Owner,Ahmedabad,Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Suncity Apartments, Sector 7 South Bopal, Ahmedabad",5500.0,115.0,2.0,2.0,Furnished,Owner,"Suncity Apartments, Sector 7 South Bopal, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Goyal Orchid Whitefield, Makarba Road, Ahmedabad",8500.0,1080.0,2.0,2.0,Furnished,Owner,"Goyal Orchid Whitefield, Makarba Road, Ahmedabad",Ahmedabad,MagicBricks
1 BHK Flat for Sale in Ahmedabad,3800.0,7300.0,1.0,1.0,Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Vastral, Ahmedabad",1700.0,535.0,1.0,1.0,Furnished,Owner,"Vastral, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Rajyash Reeva, Vasna, Ahmedabad",7200.0,750.0,3.0,3.0,Semi-Furnished,Owner,"Rajyash Reeva, Vasna, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Shivansh Avani Dimora, Chandkheda, Ahmedabad",8000.0,1548.0,3.0,3.0,Semi-Furnished,Owner,"Shivansh Avani Dimora, Chandkheda, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Rococo Earth Rosette, Shilaj, Ahmedabad",100.0,1490.0,3.0,3.0,Semi-Furnished,Owner,"Rococo Earth Rosette, Shilaj, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Rajshree Heights, CTM, Amraiwadi, Ahmedabad",5500.0,1249.0,3.0,3.0,Semi-Furnished,Owner,"Rajshree Heights, Ctm, Amraiwadi, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Gokul Platinum, Ghodasar, Ahmedabad",2100.0,810.0,1.0,1.0,Furnished,Owner,"Gokul Platinum, Ghodasar, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Mahadev Shreenand City 6, Janta Nagar Chandkheda, Ahmedabad",2500.0,675.0,1.0,1.0,Semi-Furnished,Owner,"Mahadev Shreenand City 6, Janta Nagar Chandkheda, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Savvy Swaraaj Pragati PH 2 2A, Gota, Ahmedabad",100.0,1040.0,3.0,3.0,Semi-Furnished,Agent,"Savvy Swaraaj Pragati Ph 2 2A, Gota, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Vatva, Ahmedabad",1500.0,6500.0,1.0,1.0,Unfurnished,Owner,"Vatva, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Ganesh Malabar Exotica, Sarkhej Gandhinagar Highway, Ahmedabad",116.0,1050.0,3.0,3.0,Unfurnished,Owner,"Ganesh Malabar Exotica, Sarkhej Gandhinagar Highway, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Hanspura, Naroda, Ahmedabad",2300.0,792.0,1.0,1.0,Furnished,Owner,"Hanspura, Naroda, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Laxmi Villa II, Nava Naroda, Ahmedabad",4500.0,141.0,2.0,2.0,Unfurnished,Owner,"Laxmi Villa Ii, Nava Naroda, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Swati Parkside, Shela, Ahmedabad",180.0,2623.0,4.0,3.0,Unfurnished,Owner,"Swati Parkside, Shela, Ahmedabad",Ahmedabad,MagicBricks
"6 BHK Flat for Sale in Naranpura, Ahmedabad",9000.0,1000.0,6.0,3.0,Semi-Furnished,Owner,"Naranpura, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Swaminarayan Park Phase 5, Naroda, Ahmedabad",2000.0,115.0,2.0,2.0,Unfurnished,Owner,"Swaminarayan Park Phase 5, Naroda, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Jagatpur, Ahmedabad",255.0,2275.0,4.0,3.0,Furnished,Owner,"Jagatpur, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Tankar Residency II, Vatva, Ahmedabad",1500.0,8700.0,1.0,1.0,Semi-Furnished,Owner,"Tankar Residency Ii, Vatva, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Shrimay Opulence, Shela, Ahmedabad",8200.0,1730.0,3.0,3.0,Unfurnished,Owner,"Shrimay Opulence, Shela, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Satyamev Royal 3, Chandkheda, Ahmedabad",7800.0,1080.0,3.0,3.0,Unfurnished,Owner,"Satyamev Royal 3, Chandkheda, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Gurukul Park, Gurukul, Ahmedabad",8500.0,1305.0,3.0,3.0,Unfurnished,Owner,"Gurukul Park, Gurukul, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Prathna Pearl, Gota, Ahmedabad",5400.0,692.0,2.0,2.0,Semi-Furnished,Agent,"Prathna Pearl, Gota, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Shree Radhe Krishna Status, Vastral, Ahmedabad",6000.0,1530.0,3.0,3.0,Furnished,Owner,"Shree Radhe Krishna Status, Vastral, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Devashray City, Sardar Patel Ring Road, Ahmedabad",1600.0,639.0,1.0,1.0,Semi-Furnished,Owner,"Devashray City, Sardar Patel Ring Road, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Maninagar, Ahmedabad",1650.0,70.0,1.0,1.0,Semi-Furnished,Owner,"Maninagar, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Goyal Riviera Blues, Prahlad Nagar, Ahmedabad",175.0,2750.0,4.0,3.0,Unfurnished,Owner,"Goyal Riviera Blues, Prahlad Nagar, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Dholka, Ahmedabad",3000.0,1037.0,2.0,2.0,Semi-Furnished,Owner,"Dholka, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Devnandan Park, Nikol Naroda Road, Ahmedabad",3600.0,1125.0,2.0,2.0,Unfurnished,Owner,"Devnandan Park, Nikol Naroda Road, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Parshwa Luxuria, Ambli, Ahmedabad",288.0,3850.0,4.0,3.0,Unfurnished,Owner,"Parshwa Luxuria, Ambli, Ahmedabad",Ahmedabad,MagicBricks
3 BHK Flat for Sale in Ahmedabad,125.0,130.0,3.0,3.0,Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Avaneesh Heights, Shilaj, Ahmedabad",7500.0,160.0,3.0,3.0,Furnished,Agent,"Avaneesh Heights, Shilaj, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Rajyash Regius, South Bopal, Bopal, Ahmedabad",165.0,2960.0,4.0,3.0,Unfurnished,Owner,"Rajyash Regius, South Bopal, Bopal, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Vaishnodevi Circle, Ahmedabad",6500.0,1008.0,3.0,3.0,Semi-Furnished,Owner,"Vaishnodevi Circle, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Murlidhar Heights, Naroda, Ahmedabad",4200.0,688.0,3.0,3.0,Semi-Furnished,Owner,"Murlidhar Heights, Naroda, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Sakar Akshardham Residency, Vastral, Ahmedabad",4350.0,1116.0,2.0,2.0,Furnished,Owner,"Sakar Akshardham Residency, Vastral, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Rashmi Vihar, Narolgam, Ahmedabad",1650.0,630.0,1.0,1.0,Semi-Furnished,Owner,"Rashmi Vihar, Narolgam, Ahmedabad",Ahmedabad,MagicBricks
"5 BHK Flat for Sale in Green Blossom, Prahlad Nagar, Ahmedabad",550.0,3700.0,5.0,3.0,Furnished,Owner,"Green Blossom, Prahlad Nagar, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Galaxy Heights, Nicol Gam, Ahmedabad",9000.0,180.0,3.0,3.0,Semi-Furnished,Owner,"Galaxy Heights, Nicol Gam, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Neel Shree Hari Dreamland, Tragad, Ahmedabad",6800.0,1575.0,3.0,3.0,Unfurnished,Owner,"Neel Shree Hari Dreamland, Tragad, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Naroda, Ahmedabad",3850.0,831.0,3.0,3.0,Unfurnished,Owner,"Naroda, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Sun Atmosphere, Shela, Ahmedabad",6200.0,968.0,2.0,2.0,Semi-Furnished,Owner,"Sun Atmosphere, Shela, Ahmedabad",Ahmedabad,MagicBricks
2 BHK Flat for Sale in Ahmedabad,2520.0,105.0,2.0,2.0,Unfurnished,Owner,Ahmedabad,Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Venus Parkland, Vejalpur, Jivraj park, Ahmedabad",7000.0,1355.0,2.0,2.0,Furnished,Owner,"Venus Parkland, Vejalpur, Jivraj Park, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in 42 Parkview, Science City, Ahmedabad",131.0,272.0,3.0,3.0,Unfurnished,Owner,"42 Parkview, Science City, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Zaheer Paradise, Sarkhej, Ahmedabad",5200.0,9500.0,2.0,2.0,Semi-Furnished,Owner,"Zaheer Paradise, Sarkhej, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Vandemataram Empire, Vinzol, Ahmedabad",4570.0,1395.0,3.0,3.0,Unfurnished,Owner,"Vandemataram Empire, Vinzol, Ahmedabad",Ahmedabad,MagicBricks
"5 BHK Flat for Sale in Harbholanath Society, Mahadev Nagar, Ahmedabad",7000.0,1500.0,5.0,3.0,Semi-Furnished,Owner,"Harbholanath Society, Mahadev Nagar, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Koteshwar, Ahmedabad",100.0,177.0,3.0,3.0,Furnished,Owner,"Koteshwar, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Orange Paarijat Vishwas, Vatva, Ahmedabad",3100.0,576.0,3.0,3.0,Semi-Furnished,Owner,"Orange Paarijat Vishwas, Vatva, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Naranpura, Ahmedabad",211.0,1893.0,4.0,3.0,Unfurnished,Owner,"Naranpura, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Sadguru Soham Sanidhya, GIDC Vatwa Ramol Road, Ahmedabad",4000.0,110.0,2.0,2.0,Furnished,Owner,"Sadguru Soham Sanidhya, Gidc Vatwa Ramol Road, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Maher Homes 4, Shela, Ahmedabad",7250.0,1435.0,3.0,3.0,Semi-Furnished,Owner,"Maher Homes 4, Shela, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Godrej Green Glades, Jagatpur, Ahmedabad",7400.0,1200.0,3.0,3.0,Unfurnished,Owner,"Godrej Green Glades, Jagatpur, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Kailash Rejoice, Nana Chiloda, Ahmedabad",150.0,4254.0,4.0,3.0,Furnished,Owner,"Kailash Rejoice, Nana Chiloda, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Satellite, Ahmedabad",201.0,1600.0,3.0,3.0,Semi-Furnished,Agent,"Satellite, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Memnagar, Ahmedabad",8200.0,982.0,2.0,2.0,Unfurnished,Owner,"Memnagar, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Shanti Pujya Homes, Chandlodiya, Ahmedabad",8500.0,1521.0,3.0,3.0,Unfurnished,Owner,"Shanti Pujya Homes, Chandlodiya, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Swati Parkside, Shela, Ahmedabad",170.0,2041.0,3.0,3.0,Furnished,Owner,"Swati Parkside, Shela, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Polaris Celestia, Koteshwar, Ahmedabad",130.0,1265.0,3.0,3.0,Unfurnished,Owner,"Polaris Celestia, Koteshwar, Ahmedabad",Ahmedabad,MagicBricks
2 BHK Flat for Sale in Ahmedabad,5500.0,850.0,2.0,2.0,Semi-Furnished,Agent,Ahmedabad,Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Devashray City, Sardar Patel Ring Road, Ahmedabad",1700.0,387.0,1.0,1.0,Semi-Furnished,Owner,"Devashray City, Sardar Patel Ring Road, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Mahadev Smit, Vatva, Ahmedabad",5800.0,1485.0,3.0,3.0,Furnished,Owner,"Mahadev Smit, Vatva, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in 42 Parkview, Science City, Ahmedabad",140.0,242.0,3.0,3.0,Furnished,Owner,"42 Parkview, Science City, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Vrindavan Godrej Garden City, Jagatpur Village, Gota, Ahmedabad",3800.0,596.0,1.0,1.0,Furnished,Owner,"Vrindavan Godrej Garden City, Jagatpur Village, Gota, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Deep Indraprasth Shivanta, Ambli, Ahmedabad",250.0,3170.0,4.0,3.0,Unfurnished,Owner,"Deep Indraprasth Shivanta, Ambli, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Savvy Strata, Sarkhej Gandhinagar Highway, Ahmedabad",3800.0,970.0,2.0,2.0,Semi-Furnished,Owner,"Savvy Strata, Sarkhej Gandhinagar Highway, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Keshav Avenue, Maninagar, Ahmedabad",121.0,175.0,3.0,3.0,Furnished,Owner,"Keshav Avenue, Maninagar, Ahmedabad",Ahmedabad,MagicBricks
